NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
KOI 1377.01,11.29714,0.102,1.8200000000062806,,,01,KOI 1377
KOI 1212.01,11.30118,0.098,1.6900000000058317,,,01,KOI 1212
KOI 1630.01,11.30488,0.097,1.7000000000058664,,,01,KOI 1630
KOI 2460.01,11.32306,0.085,1.120000000003865,,,01,KOI 2460
KOI 658.03,11.32984,0.099,1.180000000004072,,,03,KOI 658
KOI 733.02,11.349294,0.093,2.470000000008524,,,02,KOI 733
KOI 1907.01,11.350106,0.081,1.9400000000066944,,,01,KOI 1907
KOI 1406.01,11.361168,0.103,2.9000000000100075,,,01,KOI 1406
KOI 787.02,11.379344,0.098,3.4000000000117327,,,02,KOI 787
KOI 590.01,11.38857,0.104,2.460000000008489,,,01,KOI 590
KOI 2948.01,11.39168,0.098,1.5200000000052454,,,01,KOI 2948
KOI 1405.01,11.41904,0.102,2.3700000000081785,,,01,KOI 1405
KOI 1266.01,11.419267,0.085,2.0500000000070737,,,01,KOI 1266
KOI 2693.02,11.419417,0.086,0.9200000000031747,,,02,KOI 2693
KOI 111.01,11.427512,0.092,2.140000000007385,,,01,KOI 111
KOI 301.02,11.44883,0.104,1.160000000004003,,,02,KOI 301
KOI 2984.01,11.45547,0.101,1.3500000000046588,,,01,KOI 2984
KOI 509.02,11.463527,0.097,2.800000000009662,,,02,KOI 509
KOI 1148.01,11.47613,0.105,1.8700000000064534,,,01,KOI 1148
KOI 2602.01,11.47685,0.101,1.400000000004831,,,01,KOI 2602
KOI 4007.01,11.49428,0.103126,2.1000000000072467,,,01,KOI 4007
KOI 942.01,11.515093,0.092,2.7000000000093176,,,01,KOI 942
KOI 122.01,11.523063,0.102,2.780000000009593,,,01,KOI 122
KOI 525.01,11.531837,0.097,5.000000000017255,,,01,KOI 525
KOI 3341.02,11.54853,0.102422,1.200000000004141,,,02,KOI 3341
KOI 1850.01,11.551282,0.101,2.150000000007419,,,01,KOI 1850
KOI 3353.01,11.55539,0.0912111,1.500000000005176,,,01,KOI 3353
KOI 2180.01,11.5556,0.098,1.8000000000062115,,,01,KOI 2180
KOI 312.01,11.57894,0.107,1.9100000000065909,,,01,KOI 312
KOI 781.01,11.598192,0.082,2.990000000010318,,,01,KOI 781
KOI 3344.01,11.60463,0.100567,1.7000000000058664,,,01,KOI 3344
KOI 2490.01,11.60658,0.091,2.0400000000070397,,,01,KOI 2490
Kepler-57 c,11.6092567,0.0942979,1.5486103598250263,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-57
KOI 2744.02,11.61563,0.0983671,1.3000000000044862,,,02,KOI 2744
KOI 2400.01,11.61924,0.101,2.5000000000086273,,,01,KOI 2400
KOI 551.01,11.637026,0.1,2.2500000000077645,,,01,KOI 551
KOI 2658.01,11.65975,0.102,1.1400000000039336,,,01,KOI 2658
KOI 601.02,11.678907,0.103,9.000000000031058,,,02,KOI 601
KOI 3051.01,11.682,0.103,1.73000000000597,,,01,KOI 3051
KOI 4633.01,11.69365,0.104358,1.500000000005176,,,01,KOI 4633
KOI 205.01,11.7201189,0.093,7.700000000026572,,,01,KOI 205
KOI 444.01,11.722936,0.101,2.200000000007592,,,01,KOI 444
KOI 835.01,11.763057,0.092,2.2500000000077645,,,01,KOI 835
KOI 156.03,11.776147,0.09,2.53000000000873,,,03,KOI 156
KOI 1746.01,11.79174,0.102,1.8600000000064185,,,01,KOI 1746
KOI 1525.02,11.806091,0.112133,1.5700000000054177,,,02,KOI 1525
KOI 1779.02,11.815018,0.101,5.000000000017255,,,02,KOI 1779
KOI 2768.01,11.8295,0.099,1.5400000000053145,,,01,KOI 2768
KOI 2443.02,11.83728,0.106,1.0200000000035199,,,02,KOI 2443
Kepler-59 b,11.8681707,0.103167,1.978228173280444,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-59
KOI 280.01,11.872914,0.101,2.53000000000873,,,01,KOI 280
KOI 2743.01,11.87455,0.099,1.480000000005107,,,01,KOI 2743
KOI 2246.01,11.89534,0.104,1.480000000005107,,,01,KOI 2246
Kepler-60 d,11.9016171,0.105629,2.5477228572772455,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,d,Kepler-60
KOI 519.01,11.90362,0.104,2.5000000000086273,,,01,KOI 519
KOI 3209.01,11.912685,0.1095,1.400000000004831,,,01,KOI 3209
KOI 3097.01,11.92196,0.109,1.6600000000057284,,,01,KOI 3097
KOI 2154.01,11.92957,0.101,2.6000000000089725,,,01,KOI 2154
KOI 2148.01,11.93223,0.105,2.6200000000090413,,,01,KOI 2148
KOI 2424.01,11.93999,0.093,2.6000000000089725,,,01,KOI 2424
KOI 2883.01,11.95388,0.088,2.200000000007592,,,01,KOI 2883
KOI 650.01,11.954776,0.093,2.300000000007937,,,01,KOI 650
KOI 2411.01,11.96712,0.102,2.7000000000093176,,,01,KOI 2411
KOI 1364.03,11.97865,0.096,2.5000000000086273,,,03,KOI 1364
KOI 2397.01,12.00095,0.096,1.680000000005797,,,01,KOI 2397
KOI 4509.01,12.00393,0.0870359,1.5100000000052107,,,01,KOI 4509
KOI 2528.01,12.02298,0.104,5.400000000018635,,,01,KOI 2528
KOI 877.02,12.039901,0.089,2.4500000000084547,,,02,KOI 877
KOI 1819.01,12.057086,0.099,1.9800000000068327,,,01,KOI 1819
KOI 991.01,12.062148,0.105,2.7000000000093176,,,01,KOI 991
Kepler-54 c,12.0717249,0.0822829,1.2288966024364623,Batalha 2012,http://arxiv.org/abs/1202.5852,c,Kepler-54
KOI 2871.01,12.10007,0.101,1.4100000000048654,,,01,KOI 2871
KOI 1060.01,12.10995,0.112,2.020000000006971,,,01,KOI 1060
KOI 1976.01,12.124,0.096,2.1000000000072467,,,01,KOI 1976
KOI 2236.02,12.12665,0.103,1.8000000000062115,,,02,KOI 2236
KOI 2597.02,12.13123,0.109,1.7000000000058664,,,02,KOI 2597
KOI 2462.01,12.14664,0.106,1.4300000000049347,,,01,KOI 2462
KOI 2374.02,12.16262,0.099,2.2500000000077645,,,02,KOI 2374
KOI 1944.01,12.184118,0.115,6.000000000020704,,,01,KOI 1944
KOI 2259.01,12.191557,0.098,2.6000000000089725,,,01,KOI 2259
KOI 1860.02,12.20942,0.107,2.5000000000086273,,,02,KOI 1860
KOI 1089.02,12.218255,0.106,5.300000000018289,,,02,KOI 1089
KOI 2022.02,12.24769,0.105,2.0900000000072123,,,02,KOI 2022
KOI 190.01,12.2648616,0.101,17.20000000005935,,,01,KOI 190
KOI 3261.01,12.270621,0.106118,1.7000000000058664,,,01,KOI 3261
KOI 2926.01,12.281,0.084,3.000000000010352,,,01,KOI 2926
Kepler-26 b,12.282356,0.0902469,,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-26
KOI 2181.01,12.28859,0.101,3.770000000013009,,,01,KOI 2181
KOI 1236.02,12.309717,0.114,2.6000000000089725,,,02,KOI 1236
KOI 2113.02,12.33108,0.103,2.380000000008213,,,02,KOI 2113
Kepler-24 c,12.3318,0.105496,2.7975037838854826,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-24
KOI 430.01,12.376487,0.088,2.230000000007695,,,01,KOI 430
KOI 1316.02,12.37679,0.113,1.4700000000050728,,,02,KOI 1316
KOI 785.01,12.39343,0.102,2.800000000009662,,,01,KOI 785
KOI 934.02,12.41211,0.106,2.520000000008696,,,02,KOI 934
KOI 2488.01,12.41301,0.111,1.3700000000047277,,,01,KOI 2488
KOI 3462.01,12.43415,0.105037,1.400000000004831,,,01,KOI 3462
KOI 1904.01,12.439517,0.102,3.6700000000126645,,,01,KOI 1904
Kepler-62 c,12.4417,0.0928559,0.5395173859299791,Borucki 2013,http://www.sciencemag.org/content/early/2013/04/17/science.1234702,c,Kepler-62
KOI 232.01,12.466071,0.108,4.700000000016218,,,01,KOI 232
KOI 166.01,12.493311,0.098,2.5000000000086273,,,01,KOI 166
KOI 3420.02,12.50174,0.106771,1.6000000000055214,,,02,KOI 3420
KOI 2279.02,12.50948,0.109,1.160000000004003,,,02,KOI 2279
KOI 2038.02,12.51217,0.103,2.200000000007592,,,02,KOI 2038
KOI 2168.02,12.51625,0.109,1.7000000000058664,,,02,KOI 2168
KOI 949.01,12.532507,0.107,3.1000000000106973,,,01,KOI 949
KOI 1908.01,12.55096,0.089,1.440000000004969,,,01,KOI 1908
KOI 408.02,12.56091,0.105,2.9000000000100075,,,02,KOI 408
KOI 2555.01,12.57144,0.112,1.180000000004072,,,01,KOI 2555
KOI 270.01,12.5825,0.104,1.8000000000062115,,,01,KOI 270
KOI 392.02,12.61102,0.105,1.3300000000045897,,,02,KOI 392
KOI 791.01,12.611904,0.104,7.100000000024501,,,01,KOI 791
KOI 3506.01,12.6253125,0.121434,65.0000000002243,,,01,KOI 3506
KOI 4530.01,12.63591,0.104414,1.100000000003796,,,01,KOI 4530
KOI 1413.01,12.64481,0.102,1.5300000000052798,,,01,KOI 1413
KOI 3444.01,12.671392,0.0851434,0.6800000000023466,,,01,KOI 3444
KOI 3329.01,12.68769,0.109215,1.7000000000058664,,,01,KOI 3329
KOI 124.01,12.69115,0.109,3.010000000010387,,,01,KOI 124
KOI 1301.01,12.69906,0.104,2.540000000008765,,,01,KOI 1301
KOI 473.01,12.706784,0.103,3.200000000011043,,,01,KOI 473
KOI 842.01,12.71807,0.093,2.1700000000074886,,,01,KOI 842
Kepler-25 c,12.720359,0.113953,4.495978216083159,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-25
KOI 901.01,12.73262,0.091,5.120000000017668,,,01,KOI 901
KOI 2581.01,12.73672,0.104,0.8800000000030366,,,01,KOI 2581
KOI 1909.01,12.758079,0.109,1.480000000005107,,,01,KOI 1909
KOI 520.01,12.760082,0.098,2.400000000008282,,,01,KOI 520
KOI 1832.02,12.76212,0.104,2.6000000000089725,,,02,KOI 1832
KOI 222.02,12.794594,0.093,1.850000000006384,,,02,KOI 222
KOI 1992.01,12.8,0.109,1.6900000000058317,,,01,KOI 1992
KOI 41.01,12.815735,0.111,2.080000000007178,,,01,KOI 41
KOI 339.02,12.83406,0.112,1.9800000000068327,,,02,KOI 339
KOI 614.01,12.874686,0.108,7.900000000027262,,,01,KOI 614
KOI 1589.02,12.882525,0.108,2.400000000008282,,,02,KOI 1589
KOI 3347.01,12.90232,0.104061,2.0900000000072123,,,01,KOI 3347
KOI 2413.01,12.90483,0.094,1.320000000004555,,,01,KOI 2413
KOI 602.01,12.91384,0.112,2.7500000000094897,,,01,KOI 602
KOI 346.01,12.924909,0.1,2.400000000008282,,,01,KOI 346
KOI 871.01,12.9406716,0.108,19.800000000068327,,,01,KOI 871
KOI 2371.01,12.9413,0.111,1.9000000000065564,,,01,KOI 2371
KOI 2587.01,12.94771,0.11,1.6300000000056247,,,01,KOI 2587
KOI 1798.01,12.964712,0.112,9.100000000031402,,,01,KOI 1798
KOI 1530.01,12.98497,0.112,1.8900000000065218,,,01,KOI 1530
KOI 350.01,12.991603,0.109,2.400000000008282,,,01,KOI 350
KOI 1115.01,12.99178,0.105,2.13000000000735,,,01,KOI 1115
KOI 1590.01,13,0.096,1.6300000000056247,,,01,KOI 1590
KOI 4428.01,13.00313,0.107821,1.5300000000052798,,,01,KOI 4428
KOI 3264.01,13.01507,0.0963161,1.6000000000055214,,,01,KOI 3264
KOI 550.01,13.023636,0.108,2.5000000000086273,,,01,KOI 550
Kepler-11 c,13.02502,0.106504,3.1499926009313115,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,c,Kepler-11
KOI 2523.01,13.03106,0.108,1.8700000000064534,,,01,KOI 2523
KOI 993.02,13.06062,0.108,1.3000000000044862,,,02,KOI 993
KOI 4069.01,13.06256,0.0933321,1.93000000000666,,,01,KOI 4069
KOI 171.02,13.07162,0.116,2.120000000007316,,,02,KOI 171
KOI 1576.02,13.084143,0.103,2.800000000009662,,,02,KOI 1576
KOI 1809.01,13.093922,0.105,2.3400000000080747,,,01,KOI 1809
KOI 972.01,13.118908,0.139,6.1000000000210495,,,01,KOI 972
KOI 2053.01,13.12155,0.113,1.7100000000059008,,,01,KOI 2053
KOI 4287.01,13.122979,0.116481,1.120000000003865,,,01,KOI 4287
KOI 664.01,13.13742,0.11,1.9800000000068327,,,01,KOI 664
KOI 385.01,13.14494,0.105,2.0600000000071086,,,01,KOI 385
KOI 2149.01,13.15127,0.115,1.5300000000052798,,,01,KOI 2149
Kepler-33 c,13.17562,0.118876,3.1971375738856396,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-33
KOI 497.01,13.19326,0.113,2.800000000009662,,,01,KOI 497
KOI 951.01,13.197244,0.097,3.1000000000106973,,,01,KOI 951
KOI 1160.01,13.21415,0.104,2.880000000009938,,,01,KOI 1160
KOI 165.01,13.22178,0.102,2.7400000000094553,,,01,KOI 165
KOI 3459.01,13.22222,0.110195,1.6000000000055214,,,01,KOI 3459
KOI 1830.01,13.226919,0.1,2.4300000000083855,,,01,KOI 1830
KOI 3262.01,13.22722,0.112572,1.500000000005176,,,01,KOI 3262
KOI 834.02,13.2358,0.108,2.300000000007937,,,02,KOI 834
KOI 2067.01,13.24514,0.118,2.8700000000099037,,,01,KOI 2067
KOI 409.01,13.249212,0.11,2.24000000000773,,,01,KOI 409
KOI 2972.01,13.25089,0.112,1.850000000006384,,,01,KOI 2972
KOI 1276.02,13.26107,0.107,1.2300000000042446,,,02,KOI 1276
KOI 333.01,13.285388,0.117,2.5000000000086273,,,01,KOI 333
Kepler-29 c,13.2907,0.109809,2.8974094291403394,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-29
KOI 2466.02,13.29724,0.094,1.060000000003658,,,02,KOI 2466
KOI 4838.01,13.29735,0.0927466,1.7000000000058664,,,01,KOI 4838
KOI 2837.01,13.32193,0.122,1.9000000000065564,,,01,KOI 2837
KOI 2403.01,13.32362,0.114,1.1300000000038992,,,01,KOI 2403
KOI 1404.01,13.32411,0.096,1.9100000000065909,,,01,KOI 1404
KOI 2578.01,13.33097,0.11,44.000000000151836,,,01,KOI 2578
KOI 571.02,13.343095,0.09,1.6900000000058317,,,02,KOI 571
KOI 1420.01,13.351585,0.102,4.500000000015529,,,01,KOI 1420
KOI 2117.01,13.36011,0.094,1.770000000006108,,,01,KOI 2117
Kepler-37 b,13.367308,0.102457,0.30272990978504566,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,b,Kepler-37
KOI 2451.01,13.37522,0.102,1.8000000000062115,,,01,KOI 2451
KOI 2352.01,13.3914,0.123,1.1500000000039685,,,01,KOI 2352
KOI 4295.01,13.39995,0.116227,1.500000000005176,,,01,KOI 4295
KOI 151.01,13.447247,0.115,6.000000000020704,,,01,KOI 151
KOI 1939.01,13.474881,0.106,2.200000000007592,,,01,KOI 1939
KOI 152.03,13.484697,0.117,3.3000000000113876,,,03,KOI 152
KOI 1825.01,13.522604,0.108,4.2000000000144935,,,01,KOI 1825
KOI 2252.01,13.53996,0.117,1.5800000000054524,,,01,KOI 2252
KOI 442.01,13.54,0.112,1.9400000000066944,,,01,KOI 442
KOI 2654.01,13.56315,0.111,1.7600000000060732,,,01,KOI 2654
KOI 116.01,13.571,0.111,2.470000000008524,,,01,KOI 116
KOI 2023.01,13.59053,0.104,2.200000000007592,,,01,KOI 2023
KOI 858.01,13.61014,0.108,12.600000000043481,,,01,KOI 858
KOI 2448.01,13.62793,0.109,3.3000000000113876,,,01,KOI 2448
KOI 1278.04,13.63894,0.115,1.3300000000045897,,,04,KOI 1278
KOI 541.01,13.64625,0.108,2.5000000000086273,,,01,KOI 541
KOI 2356.01,13.68201,0.114,1.6000000000055214,,,01,KOI 2356
KOI 456.01,13.699138,0.112,3.600000000012423,,,01,KOI 456
KOI 2461.01,13.71206,0.111,2.200000000007592,,,01,KOI 2461
KOI 1245.01,13.7199,0.118,2.070000000007143,,,01,KOI 1245
Kepler-69 b,13.722341,0.104565,2.237996301719948,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-69
KOI 721.01,13.72446,0.116,2.760000000009524,,,01,KOI 721
KOI 2311.02,13.72535,0.114,0.9900000000034164,,,02,KOI 2311
KOI 1930.01,13.72686,0.116,2.2100000000076263,,,01,KOI 1930
KOI 3340.02,13.72789,0.115791,1.100000000003796,,,02,KOI 3340
KOI 1207.01,13.73468,0.103,2.6000000000089725,,,01,KOI 1207
KOI 285.01,13.748778,0.118,3.510000000012112,,,01,KOI 285
KOI 1436.02,13.75135,0.111,1.9000000000065564,,,02,KOI 1436
KOI 1569.01,13.7521,0.099,2.880000000009938,,,01,KOI 1569
KOI 505.01,13.7672,0.109,6.200000000021395,,,01,KOI 505
KOI 314.01,13.781052,0.091,1.9400000000066944,,,01,KOI 314
KOI 2848.01,13.7848,0.115,1.2100000000041753,,,01,KOI 2848
KOI 900.01,13.80994,0.112,4.600000000015874,,,01,KOI 900
KOI 247.01,13.815058,0.091,1.9400000000066944,,,01,KOI 247
KOI 542.02,13.81752,0.109,1.5200000000052454,,,02,KOI 542
KOI 241.01,13.821387,0.106,2.230000000007695,,,01,KOI 241
Kepler-36 b,13.83989,0.115423,1.484674333735752,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-36
KOI 2942.01,13.84293,0.112,1.4900000000051417,,,01,KOI 2942
KOI 387.01,13.899645,0.098,2.1800000000075226,,,01,KOI 387
KOI 2377.01,13.90309,0.104,1.6000000000055214,,,01,KOI 2377
KOI 2906.01,13.91167,0.119,1.6600000000057284,,,01,KOI 2906
KOI 3430.01,13.92477,0.107705,1.240000000004279,,,01,KOI 3430
KOI 1598.03,13.93078,0.112,1.4700000000050728,,,03,KOI 1598
KOI 1616.01,13.93281,0.12,1.380000000004762,,,01,KOI 1616
KOI 1867.02,13.969407,0.093,2.140000000007385,,,02,KOI 1867
KOI 1831.04,13.97925,0.108,1.8000000000062115,,,04,KOI 1831
KOI 518.01,13.981814,0.096,2.020000000006971,,,01,KOI 518
KOI 162.01,14.006406,0.112,2.540000000008765,,,01,KOI 162
KOI 2790.01,14.00948,0.106,1.0000000000034508,,,01,KOI 2790
KOI 2477.01,14.02625,0.113,2.200000000007592,,,01,KOI 2477
KOI 3458.01,14.03303,0.115719,1.400000000004831,,,01,KOI 3458
KOI 587.01,14.034832,0.105,2.9000000000100075,,,01,KOI 587
KOI 2032.01,14.079698,0.109,1.260000000004348,,,01,KOI 2032
KOI 2019.01,14.08818,0.114,2.7000000000093176,,,01,KOI 2019
KOI 1203.02,14.12843,0.116,2.400000000008282,,,02,KOI 1203
KOI 1264.01,14.13179,0.111,3.200000000011043,,,01,KOI 1264
KOI 1499.01,14.163994,0.107,2.5000000000086273,,,01,KOI 1499
KOI 2278.01,14.17258,0.12,2.030000000007005,,,01,KOI 2278
KOI 3267.01,14.19556,0.11828,1.6000000000055214,,,01,KOI 3267
KOI 1710.01,14.20437,0.11,1.7200000000059352,,,01,KOI 1710
KOI 3101.01,14.25652,0.118,1.8000000000062115,,,01,KOI 3101
KOI 4409.01,14.26517,0.114219,0.9100000000031403,,,01,KOI 4409
KOI 610.01,14.282318,0.096,1.790000000006177,,,01,KOI 610
KOI 1889.01,14.3052,0.114,2.9000000000100075,,,01,KOI 1889
KOI 341.01,14.341234,0.114,2.990000000010318,,,01,KOI 341
KOI 2131.01,14.36274,0.125,2.6000000000089725,,,01,KOI 2131
KOI 1279.01,14.37438,0.115,1.560000000005383,,,01,KOI 1279
KOI 2002.01,14.37517,0.117,1.3900000000047965,,,01,KOI 2002
KOI 2714.01,14.38351,0.123,1.9400000000066944,,,01,KOI 2714
KOI 349.01,14.386786,0.113,2.5000000000086273,,,01,KOI 349
KOI 661.01,14.401041,0.118,2.200000000007592,,,01,KOI 661
KOI 1347.01,14.405855,0.108,14.760000000050935,,,01,KOI 1347
KOI 2680.01,14.407914,0.112,27.000000000093177,,,01,KOI 2680
KOI 2707.02,14.4252,0.113,1.260000000004348,,,02,KOI 2707
KOI 3346.01,14.42733,0.118891,1.200000000004141,,,01,KOI 3346
KOI 2604.01,14.43325,0.105,1.3300000000045897,,,01,KOI 2604
KOI 271.03,14.435931,0.126,1.4100000000048654,,,03,KOI 271
KOI 628.01,14.485882,0.118,3.1000000000106973,,,01,KOI 628
KOI 853.02,14.49672,0.104,1.6000000000055214,,,02,KOI 853
KOI 1801.01,14.532271,0.108,3.4000000000117327,,,01,KOI 1801
KOI 3363.01,14.532555,0.117881,1.7000000000058664,,,01,KOI 3363
KOI 1408.01,14.53398,0.097,1.2500000000043137,,,01,KOI 1408
KOI 1210.01,14.55426,0.122,2.140000000007385,,,01,KOI 1210
KOI 3438.01,14.55651,0.122496,1.22000000000421,,,01,KOI 3438
KOI 149.01,14.557339,0.12,5.510000000019013,,,01,KOI 149
KOI 1031.01,14.55916,0.117,2.0400000000070397,,,01,KOI 1031
KOI 626.01,14.586675,0.121,2.110000000007281,,,01,KOI 626
KOI 1360.02,14.59,0.108,2.220000000007661,,,02,KOI 1360
KOI 2595.02,14.6136,0.13,2.070000000007143,,,02,KOI 2595
KOI 1675.01,14.6243,0.116,9.100000000031402,,,01,KOI 1675
KOI 510.03,14.62719,0.111,2.300000000007937,,,03,KOI 510
KOI 1258.02,14.64613,0.115,2.200000000007592,,,02,KOI 1258
KOI 700.03,14.6673,0.116,1.5700000000054177,,,03,KOI 700
KOI 717.01,14.70751,0.121,1.7400000000060043,,,01,KOI 717
KOI 4149.02,14.70811,0.121528,1.400000000004831,,,02,KOI 4149
KOI 4551.01,14.7173,0.119364,1.200000000004141,,,01,KOI 4551
KOI 4567.01,14.74548,0.120526,1.200000000004141,,,01,KOI 4567
KOI 117.01,14.749102,0.125,2.930000000010111,,,01,KOI 117
KOI 2768.02,14.75123,0.115,1.5200000000052454,,,02,KOI 2768
KOI 730.01,14.7884,0.116,3.000000000010352,,,01,KOI 730
KOI 2593.01,14.79763,0.119,0.7900000000027262,,,01,KOI 2593
KOI 1814.01,14.80012,0.132,4.400000000015184,,,01,KOI 1814
KOI 4318.01,14.81627,0.128001,1.3400000000046242,,,01,KOI 4318
KOI 2503.01,14.82022,0.115,3.0200000000104215,,,01,KOI 2503
KOI 2229.01,14.8322,0.116,2.9000000000100075,,,01,KOI 2229
KOI 641.01,14.85176,0.098,1.830000000006315,,,01,KOI 641
Kepler-18 d,14.85888,0.117171,6.97998922688575,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-18
KOI 1194.02,14.86297,0.102,1.4900000000051417,,,02,KOI 1194
KOI 3130.01,14.86398,0.108,1.1700000000040374,,,01,KOI 3130
KOI 2179.01,14.87174,0.092,1.8000000000062115,,,01,KOI 2179
KOI 1722.01,14.87712,0.118,1.770000000006108,,,01,KOI 1722
KOI 2729.01,14.8898,0.121,2.1000000000072467,,,01,KOI 2729
KOI 103.01,14.910755,0.115,2.95000000001018,,,01,KOI 103
KOI 1647.01,14.97015,0.117,1.9700000000067983,,,01,KOI 1647
KOI 2137.01,14.97441,0.115,2.8100000000096967,,,01,KOI 2137
KOI 2186.01,14.9802,0.115,2.9000000000100075,,,01,KOI 2186
KOI 3415.01,15.02204,0.115031,1.0700000000036924,,,01,KOI 3415
KOI 3437.01,15.03294,0.121433,1.200000000004141,,,01,KOI 3437
KOI 2293.01,15.03343,0.112,2.0000000000069016,,,01,KOI 2293
KOI 2342.01,15.04463,0.123,1.440000000004969,,,01,KOI 2342
KOI 1432.02,15.05,0.119,1.5700000000054177,,,02,KOI 1432
KOI 2483.01,15.05417,0.113,1.400000000004831,,,01,KOI 2483
KOI 3470.01,15.06053,0.122359,1.500000000005176,,,01,KOI 3470
KOI 274.01,15.09205,0.127,1.1300000000038992,,,01,KOI 274
KOI 1922.02,15.09557,0.122,1.4500000000050037,,,02,KOI 1922
KOI 1754.01,15.1358,0.116,2.540000000008765,,,01,KOI 1754
KOI 2946.01,15.14133,0.121,2.1000000000072467,,,01,KOI 2946
KOI 3206.01,15.15189,0.11986,1.3000000000044862,,,01,KOI 3206
KOI 2433.01,15.16343,0.124,2.2500000000077645,,,01,KOI 2433
KOI 1955.01,15.170189,0.127,2.0600000000071086,,,01,KOI 1955
KOI 2345.01,15.18701,0.123,1.9100000000065909,,,01,KOI 2345
KOI 1261.02,15.19471,0.121,2.020000000006971,,,02,KOI 1261
KOI 413.01,15.228997,0.114,2.800000000009662,,,01,KOI 413
KOI 3123.01,15.2311,0.124,2.1000000000072467,,,01,KOI 3123
KOI 168.02,15.27448,0.128,2.8100000000096967,,,02,KOI 168
KOI 563.01,15.28462,0.124,1.9200000000066257,,,01,KOI 563
KOI 475.02,15.31307,0.112,2.4900000000085925,,,02,KOI 475
Kepler-27 b,15.3348,0.10464,3.996427571847416,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-27
KOI 191.01,15.3587794,0.118,11.000000000037959,,,01,KOI 191
KOI 2910.01,15.36243,0.117,2.400000000008282,,,01,KOI 2910
KOI 899.03,15.36829,0.096,1.5400000000053145,,,03,KOI 899
KOI 824.01,15.375871,0.109,9.600000000033129,,,01,KOI 824
KOI 1593.02,15.38219,0.121,2.0000000000069016,,,02,KOI 1593
KOI 2160.02,15.40877,0.12,1.4100000000048654,,,02,KOI 2160
KOI 279.02,15.412992,0.128,2.220000000007661,,,02,KOI 279
KOI 1470.01,15.4341,0.122,3.5000000000120775,,,01,KOI 1470
KOI 1935.01,15.44427,0.122,10.80000000003727,,,01,KOI 1935
KOI 4252.01,15.57118,0.0994695,0.9690000000033439,,,01,KOI 4252
Kepler-58 c,15.5741568,0.119982,2.857449412834543,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-58
KOI 3394.01,15.577,0.125917,2.230000000007695,,,01,KOI 3394
KOI 1495.01,15.5949,0.122,2.800000000009662,,,01,KOI 1495
KOI 4301.01,15.60464,0.133901,1.8600000000064185,,,01,KOI 4301
KOI 3052.02,15.61145,0.115,0.9600000000033129,,,02,KOI 3052
KOI 2745.01,15.64592,0.122,2.200000000007592,,,01,KOI 2745
KOI 557.01,15.65558,0.112,2.64000000000911,,,01,KOI 557
KOI 693.02,15.66039,0.128,2.160000000007454,,,02,KOI 693
KOI 623.02,15.67757,0.117,1.3600000000046932,,,02,KOI 623
KOI 2115.01,15.72584,0.122,3.800000000013113,,,01,KOI 2115
KOI 1410.01,15.74954,0.127,2.53000000000873,,,01,KOI 1410
KOI 1852.01,15.77378,0.124,2.4300000000083855,,,01,KOI 1852
KOI 586.01,15.77955,0.124,2.300000000007937,,,01,KOI 586
KOI 275.01,15.79186,0.13,1.9600000000067637,,,01,KOI 275
KOI 1613.01,15.86621,0.124,1.060000000003658,,,01,KOI 1613
KOI 689.01,15.87369,0.123,1.9600000000067637,,,01,KOI 689
KOI 440.01,15.906811,0.112,2.200000000007592,,,01,KOI 440
KOI 2512.01,15.92093,0.12,22.000000000075918,,,01,KOI 2512
KOI 2996.01,15.93134,0.119,24.000000000082817,,,01,KOI 2996
KOI 2113.01,15.94274,0.122,2.800000000009662,,,01,KOI 2113
KOI 4603.01,15.95162,0.131005,1.200000000004141,,,01,KOI 4603
KOI 1891.01,15.95522,0.115,1.850000000006384,,,01,KOI 1891
KOI 354.01,15.959946,0.128,2.360000000008144,,,01,KOI 354
KOI 108.01,15.965349,0.13,2.9400000000101456,,,01,KOI 108
KOI 1106.02,15.98467,0.128,2.200000000007592,,,02,KOI 1106
KOI 316.01,16,0.126,2.6300000000090757,,,01,KOI 316
