NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
CoRoT-9 b,95.2738,0.406991,11.769429767485613,Deeg 2010,http://adsabs.harvard.edu/abs/2010Natur.464..384D,b,CoRoT-9
PSR B1257+12 d,98.2114,0.416595,,Wolszczan 1994,http://adsabs.harvard.edu//abs/1994Sci...264..538W,d,PSR B1257+12
HD 145377 b,103.95,0.450064,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,b,HD 145377
Kepler-38 b,105.595,0.429659,4.346114143710509,Orosz 2012,http://adsabs.harvard.edu/abs/2012ApJ...758...87O,b,Kepler-38
HD 80606 b,111.4367,0.447343,11.5340411721359,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375L..27N,b,HD 80606
HIP 79431 b,111.7,0.358346,,Apps 2010,http://adsabs.harvard.edu/abs/2010PASP..122..156A,b,HIP 79431
70 Vir b,116.6884,0.483601,,Marcy 1996,http://adsabs.harvard.edu/abs/1996ApJ...464L.147M,b,70 Vir
Kepler-11 g,118.37774,0.463832,3.6599900152082907,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,g,Kepler-11
HD 216770 b,118.45,0.455837,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 216770
HD 52265 b,119.29,0.499878,,Butler 2000,http://adsabs.harvard.edu/abs/2000ApJ...545..504B,b,HD 52265
HD 102365 b,122.1,0.463328,,Tinney 2011,http://adsabs.harvard.edu/abs/2011ApJ...727..103T,b,HD 102365
Kepler-62 e,122.3874,0.426299,1.608567197754817,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,e,Kepler-62
HD 10180 f,122.72,0.49279,,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,f,HD 10180
61 Vir d,123.01,0.474527,,Vogt 2010,http://adsabs.harvard.edu/abs/2010ApJ...708.1366V,d,61 Vir
GJ 876 e,124.26,0.333345,,Rivera 2010,http://adsabs.harvard.edu/abs/2010ApJ...719..890R,e,GJ 876
HD 102272 b,127.58,0.614906,,Niedzielski 2008,http://adsabs.harvard.edu/abs/2009ApJ...693..276N,b,HD 102272
HD 208487 b,130.08,0.520765,,Tinney 2005,http://adsabs.harvard.edu/abs/2005ApJ...623.1171T,b,HD 208487
HD 156279 b,131.05,0.494507,,Diaz 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A.113D,b,HD 156279
Kepler-35 b,131.458,0.48628,8.160137972123358,Welsh 2012,http://adsabs.harvard.edu/abs/2012Natur.481..475W,b,Kepler-35
HD 1237 b,133.71001,0.494668,,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375..205N,b,HD 1237
xi Aql b,136.75,0.675889,,Sato 2008,http://adsabs.harvard.edu/abs/2008PASJ...60..539S,b,xi Aql
PH-1 b,138.506,0.629412,6.174478244618303,Schwamb 2012,http://arxiv.org/abs/1210.3612,b,PH-1
HD 231701 b,141.60001,0.555583,,Fischer 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1336F,b,HD 231701
Kepler-30 d,143.343,0.534239,8.792145141656606,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-30
HD 93083 b,143.58,0.476549,,Lovis 2005,http://adsabs.harvard.edu/abs/2005A%26A...437.1121L,b,HD 93083
HIP 14810 c,147.76916,0.545404,,Wright 2007,http://adsabs.harvard.edu/abs/2007ApJ...657..533W,c,HIP 14810
HD 37124 b,154.378,0.533637,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,b,HD 37124
HD 32518 b,157.54,0.595162,,Dollinger 2009,http://adsabs.harvard.edu/abs/2009A%26A...505.1311D,b,HD 32518
HD 100655 b,157.57,0.764579,,Omiya 2012,http://adsabs.harvard.edu/abs/2012PASJ...64...34O,b,HD 100655
HD 207832 b,161.97,0.569755,,Haghighipour 2012,http://adsabs.harvard.edu/abs/2012ApJ...756...91H,b,HD 207832
HD 154672 b,163.94,0.598618,,Lopez-Morales 2008,http://adsabs.harvard.edu/abs/2008AJ....136.1901L,b,HD 154672
HD 145457 b,176.3,0.762504,,Sato 2010,http://adsabs.harvard.edu/abs/2010PASJ...62.1063S,b,HD 145457
HD 5891 b,177.11,0.724366,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 5891
HD 81688 b,184.02,0.811148,,Sato 2008,http://adsabs.harvard.edu/abs/2008PASJ...60..539S,b,HD 81688
14 And b,185.84,0.823151,,Sato 2008,http://adsabs.harvard.edu/abs/2008PASJ...60.1317S,b,14 And
omicron CrB b,187.83,0.826048,,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64..135S,b,omicron CrB
HD 73526 b,188.3,0.646509,,Tinney 2003,http://adsabs.harvard.edu/abs/2003ApJ...587..423T,b,HD 73526
HD 9446 c,192.9,0.65375,,Hebrard 2010,http://adsabs.harvard.edu/abs/2010A&A...513A..69H,c,HD 9446
HD 155358 b,194.3,0.626938,,Cochran 2007,http://adsabs.harvard.edu/abs/2007ApJ...665.1407C,b,HD 155358
HD 69830 d,197,0.627426,,Lovis 2006,http://adsabs.harvard.edu/abs/2006Natur.441..305L,d,HD 69830
HD 104985 b,199.505,0.782553,,Sato 2003,http://adsabs.harvard.edu/abs/2003ApJ...597L.157S,b,HD 104985
HD 60532 b,201.3,0.759258,,Desort 2008,http://adsabs.harvard.edu/abs/2008A%26A...491..883D,b,HD 60532
HD 82943 c,219.5,0.742817,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,c,HD 82943
HD 169830 b,225.62,0.813279,,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375..205N,b,HD 169830
HD 218566 b,225.7,0.687282,,Meschiari 2011,http://adsabs.harvard.edu/abs/2011ApJ...727..117M,b,HD 218566
HD 45364 b,226.93,0.68156,,Correia 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..521C,b,HD 45364
HD 8574 b,227,0.757141,,Perrier 2003,http://adsabs.harvard.edu/abs/2003A%26A...410.1039P,b,HD 8574
Kepler-16 b,228.776,0.646795,8.449329674981577,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-16
BD -08 2823 c,237.6,0.679166,,Hebrard 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..46H,c,BD -08 2823
upsilon And c,241.33335,0.830445,,Butler 1999,http://adsabs.harvard.edu/abs/1999ApJ...526..916B,c,upsilon And
Kepler-69 c,242.4613,0.709354,1.7084728430096736,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-69
HD 202206 b,255.87,0.811776,,Udry 2002,http://adsabs.harvard.edu/abs/2002A%26A...390..267U,b,HD 202206
HD 89744 b,256.78,0.918162,,Korzennik 2000,http://adsabs.harvard.edu/abs/2000ApJ...533L.147K,b,HD 89744
HD 134987 b,258.18,0.807929,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,b,HD 134987
55 Cnc f,261.2,0.773567,,Fischer 2008,http://adsabs.harvard.edu/abs/2008ApJ...675..790F,f,55 Cnc
HD 12661 b,262.70861,0.838172,,Fischer 2001,http://adsabs.harvard.edu/abs/2001ApJ...551.1107F,b,HD 12661
HD 40979 b,264.15,0.846038,,Fischer 2003,http://adsabs.harvard.edu/abs/2003ApJ...586.1394F,b,HD 40979
Kepler-62 f,267.291,0.717595,1.4087446982643732,Borucki 2013,http://www.sciencemag.org/content/early/2013/04/17/science.1234702,f,Kepler-62
BD +14 4559 b,268.94,0.775866,,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,b,BD +14 4559
4 UMa b,269.29999,0.876999,,Dollinger 2007,http://adsabs.harvard.edu/abs/2007A%26A...472..649D,b,4 UMa
omega Ser b,277.02,1.07698,,Sato 2013,http://arxiv.org/abs/1304.4328,b,omega Ser
HD 205739 b,279.8,0.894939,,Lopez-Morales 2008,http://adsabs.harvard.edu/abs/2008AJ....136.1901L,b,HD 205739
HD 164509 b,282.4,0.877542,,Giguere 2012,http://adsabs.harvard.edu/abs/2012ApJ...744....4G,b,HD 164509
Kepler-34 b,288.822,0.86856,8.563661278437152,Welsh 2012,http://adsabs.harvard.edu/abs/2012Natur.481..475W,b,Kepler-34
Kepler-22 b,289.8623,0.848513,2.3819084053244697,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-22
HD 175541 b,297.3,1.00334,,Johnson 2007,http://adsabs.harvard.edu/abs/2007ApJ...665..785J,b,HD 175541
iota Hor b,302.8,0.92376,,Kurster 2000,http://adsabs.harvard.edu/abs/2000A%26A...353L..33K,b,iota Hor
Kepler-47 c,303.158,0.895669,4.697582943509822,Orosz 2012,http://adsabs.harvard.edu/abs/2012Sci...337.1511O,c,Kepler-47
mu Ara e,310.54999,0.93961,,Pepe 2007 ; Gozdiewski 2007,http://adsabs.harvard.edu/abs/2007A%26A...462..769P ; http://adsabs.harvard.edu/abs/2007ApJ...657..546G,e,mu Ara
HD 2952 b,311.6,1.22755,,Sato 2013,http://adsabs.harvard.edu/abs/2013arXiv1304.4328S,b,HD 2952
HD 173416 b,323.6,1.16272,,Liu 2009,http://adsabs.harvard.edu/abs/2009RAA.....9....1L,b,HD 173416
HD 92788 b,325.81,0.951142,,Fischer 2001,http://adsabs.harvard.edu/abs/2001ApJ...551.1107F,b,HD 92788
11 Com b,326.03,1.29387,,Liu 2008,http://adsabs.harvard.edu/abs/2008ApJ...672..553L,b,11 Com
HD 33142 b,326.6,1.05802,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 33142
HD 43197 b,327.8,0.918027,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 43197
HD 137388 b,330,0.88883,,Dumusque 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..55D,b,HD 137388
HD 148427 b,331.5,1.06975,,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,b,HD 148427
30 Ari B b,335.1,0.99475,,Guenther 2009,http://adsabs.harvard.edu/abs/2009A%26A...507.1659G,b,30 Ari B
HD 45364 c,342.85,0.897549,,Correia 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..521C,c,HD 45364
HD 192699 b,345.53,1.14839,,Johnson 2007,http://adsabs.harvard.edu/abs/2007ApJ...665..785J,b,HD 192699
HIP 5158 b,345.72,0.887919,,Lo Curto 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..48L,b,HIP 5158
HD 142 b,350.3,1.04292,,Tinney 2002,http://adsabs.harvard.edu/abs/2002ApJ...571..528T,b,HD 142
HD 159868 c,352.3,1.00396,,Wittenmyer 2012,http://adsabs.harvard.edu/abs/2012ApJ...753..169W,c,HD 159868
HD 210702 b,354.29,1.20333,,Johnson 2007,http://adsabs.harvard.edu/abs/2007ApJ...665..785J,b,HD 210702
HD 4313 b,356,1.17834,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 4313
HD 63765 b,358,0.94038,,Segransan 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..54S,b,HD 63765
HD 156846 b,359.51001,1.11751,,Tamuz 2008,http://adsabs.harvard.edu/abs/2008A%26A...480L..33T,b,HD 156846
HD 17092 b,359.89999,1.30798,,Niedzielski 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1354N,b,HD 17092
HD 4732 b,360.2,1.19218,,Sato 2013,http://adsabs.harvard.edu/abs/2013ApJ...762....9S,b,HD 4732
HD 96063 b,361.1,0.99927,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 96063
HD 38283 b,363.2,1.02382,,Tinney 2011,http://adsabs.harvard.edu/abs/2011ApJ...732...31T,b,HD 38283
HD 212771 b,373.3,1.06369,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 212771
HD 73526 c,377.8,1.02831,,Tinney 2006,http://adsabs.harvard.edu/abs/2006ApJ...647..594T,c,HD 73526
HD 28185 b,379,1.02341,,Santos 2001,http://adsabs.harvard.edu/abs/2001A%26A...379..999S,b,HD 28185
BD +20 2457 b,379.63,1.44993,,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,b,BD +20 2457
alpha Ari b,380,1.17579,,Lee 2011,http://adsabs.harvard.edu/abs/2011A%26A...529A.134L,b,alpha Ari
HD 20868 b,380.85,0.947319,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,b,HD 20868
HD 100777 b,383.70001,1.03378,,Naef 2007,http://adsabs.harvard.edu/abs/2007A%26A...470..721N,b,HD 100777
HD 142415 b,386.29999,1.06061,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 142415
HD 28678 b,387.1,1.25067,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 28678
HD 33564 b,388,1.1241,,Galland 2005,http://adsabs.harvard.edu/abs/2005A%26A...444L..21G,b,HD 33564
HD 155358 c,391.9,1.00082,,Cochran 2007,http://adsabs.harvard.edu/abs/2007ApJ...665.1407C,c,HD 155358
BD +48 738 b,392.6,0.949488,,Gettel 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...28G,b,BD +48 738
HD 108874 b,394.48124,1.03527,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,b,HD 108874
HD 180314 b,396.03,1.45528,,Sato 2010,http://adsabs.harvard.edu/abs/2010PASJ...62.1063S,b,HD 180314
HD 154857 b,409,1.29206,,McCarthy 2004,http://adsabs.harvard.edu/abs/2004ApJ...617..575M,b,HD 154857
HD 177830 b,410.1,1.227,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,b,HD 177830
epsilon CrB b,417.9,1.30723,,Lee 2012,http://adsabs.harvard.edu/abs/2012A%26A...546A...5L,b,epsilon CrB
HD 75898 b,418.20001,1.18906,,Robinson 2007,http://adsabs.harvard.edu/abs/2007ApJ...670.1391R,b,HD 75898
HD 167042 b,420.77,1.31709,,Johnson 2008,http://adsabs.harvard.edu/abs/2008ApJ...675..784J,b,HD 167042
epsilon Ret b,428.1,1.2667,,Butler 2001,http://adsabs.harvard.edu/abs/2001ApJ...555..410B,b,epsilon Ret
gamma Leo A b,428.5,1.19453,,Han 2010,http://adsabs.harvard.edu/abs/2010A%26A...509A..24H,b,gamma Leo A
HIP 57274 d,431.7,1.00678,,Fischer 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...21F,d,HIP 57274
HD 1502 b,431.8,1.3112,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 1502
HD 4203 b,431.88,1.16537,,Vogt 2002,http://adsabs.harvard.edu/abs/2002ApJ...568..352V,b,HD 4203
HD 98219 b,436.9,1.23037,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 98219
HD 99109 b,439.3,1.10806,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HD 99109
HD 82943 b,441.2,1.183,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 82943
HD 210277 b,442.19,1.13105,,Marcy 1999,http://adsabs.harvard.edu/abs/1999ApJ...520..239M,b,HD 210277
HD 108863 b,443.4,1.39761,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 108863
HAT-P-13 c,446.27,1.22574,,Bakos 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..446B,c,HAT-P-13
HD 128311 b,454.2,1.08649,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,b,HD 128311
24 Sex b,455.2,1.33782,,Johnson 2011,http://adsabs.harvard.edu/abs/2011AJ....141...16J,b,24 Sex
HD 221287 b,456.10001,1.25015,,Naef 2007,http://adsabs.harvard.edu/abs/2007A%26A...470..721N,b,HD 221287
HD 188015 b,461.2,1.19018,,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,b,HD 188015
HD 136418 b,464.3,1.29111,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 136418
HD 16760 b,465.1,1.08727,,Sato 2009,http://adsabs.harvard.edu/abs/2009ApJ...703..671S,b,HD 16760
HD 31253 b,466,1.26054,,Meschiari 2011,http://adsabs.harvard.edu/abs/2011ApJ...727..117M,b,HD 31253
HD 19994 b,466.2,1.30567,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 19994
HD 13189 b,471.6,1.80272,,Hatzes 2005,http://adsabs.harvard.edu/abs/2005A&A...437..743H,b,HD 13189
HD 44219 b,472.3,1.18713,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 44219
HD 180902 b,479,1.37801,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 180902
42 Dra b,479.1,1.16693,,Dollinger 2009,http://adsabs.harvard.edu/abs/2009A%26A...499..935D,b,42 Dra
HD 114783 b,493.7,1.15987,,Vogt 2002,http://adsabs.harvard.edu/abs/2002ApJ...568..352V,b,HD 114783
HD 96167 b,498.9,1.34724,,Peek 2009,http://adsabs.harvard.edu/abs/2009PASP..121..613P,b,HD 96167
HD 153950 b,499.4,1.28031,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,b,HD 153950
HD 240210 b,501.75,1.33364,,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,b,HD 240210
HD 95089 b,507,1.44968,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 95089
iota Dra b,511.098,1.53084,,Frink 2002,http://adsabs.harvard.edu/abs/2002ApJ...576..478F,b,iota Dra
11 UMi b,516.22,1.53498,,Dollinger 2009,http://adsabs.harvard.edu/abs/2009A%26A...505.1311D,b,11 UMi
HD 158038 b,521,1.49788,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 158038
HD 192310 c,525.8,1.18358,,Pepe 2011,http://adsabs.harvard.edu/abs/2011A%26A...534A..58P,c,HD 192310
HD 4113 b,526.62,1.27266,,Tamuz 2008,http://adsabs.harvard.edu/abs/2008A%26A...480L..33T,b,HD 4113
HD 22781 b,528.07,1.16847,,Diaz 2011,http://adsabs.harvard.edu/abs/2011EPJWC..1102006D,b,HD 22781
HD 147513 b,528.40002,1.30958,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 147513
HD 1690 b,533,1.32643,,Moutou 2011,http://adsabs.harvard.edu/abs/2011A%26A...527A..63M,b,HD 1690
HD 171028 b,550,1.31019,,Santos 2007,http://adsabs.harvard.edu/abs/2007A%26A...474..647S,b,HD 171028
HD 125612 b,559.40487,1.3728,,Fischer 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1336F,b,HD 125612
HD 215497 c,567.94,1.28243,,Lo Curto 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..48L,c,HD 215497
HD 222582 b,572.38,1.33658,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,b,HD 222582
Kepler-68 d,580,1.39639,,Gilliland 2013,http://adsabs.harvard.edu/abs/2013ApJ...766...40G,d,Kepler-68
beta Gem b,589.64001,1.73458,,Hatzes 1993,http://adsabs.harvard.edu/abs/1993ApJ...413..339H,b,beta Gem
HD 20782 b,591.9,1.36607,,Jones 2006,http://adsabs.harvard.edu/abs/2006MNRAS.369..249J,b,HD 20782
epsilon Tau b,594.90002,1.92936,,Sato 2007,http://adsabs.harvard.edu/abs/2007ApJ...661..527S,b,epsilon Tau
GJ 649 b,598.3,1.13179,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..149J,b,GJ 649
HD 10180 g,602,1.42271,,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,g,HD 10180
HD 60532 c,604,1.57999,,Desort 2008,http://adsabs.harvard.edu/abs/2008A%26A...491..883D,c,HD 60532
HD 164604 b,606.4,1.30299,,Arriagada 2010,http://adsabs.harvard.edu/abs/2010ApJ...711.1229A,b,HD 164604
HD 206610 b,610,1.6333,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 206610
HD 65216 b,613.09998,1.37427,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 65216
HD 200964 b,613.8,1.59682,,Johnson 2011,http://adsabs.harvard.edu/abs/2011AJ....141...16J,b,HD 200964
HD 7199 b,615,1.36155,,Dumusque 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..55D,b,HD 7199
BD +20 2457 c,621.99,2.01294,,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,c,BD +20 2457
HD 183263 b,626.516,1.49006,,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,b,HD 183263
mu Ara b,643.25,1.5273,,Butler 2001,http://adsabs.harvard.edu/abs/2001ApJ...555..410B,b,mu Ara
HD 96127 b,647.3,1.42112,,Gettel 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...28G,b,HD 96127
HD 141937 b,653.21997,1.50087,,Udry 2002,http://adsabs.harvard.edu/abs/2002A%26A...390..267U,b,HD 141937
HIP 2247 b,655.6,1.33884,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,b,HIP 2247
HD 181342 b,663,1.73419,,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,b,HD 181342
HD 116029 b,670,1.74607,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 116029
HD 220074 b,672.1,1.60044,,Lee 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A...2L,b,HD 220074
HD 5319 b,674.59998,1.74656,,Robinson 2007,http://adsabs.harvard.edu/abs/2007ApJ...670.1391R,b,HD 5319
NGC 4349 127 b,677.8,2.38084,,Lovis 2007,http://adsabs.harvard.edu/abs/2007A&A...472..657L,b,NGC 4349 127
HD 152581 b,689,1.48938,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 152581
75 Cet b,691.9,2.07589,,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64..135S,b,75 Cet
GJ 317 b,692.90002,0.953818,,Johnson 2007,http://adsabs.harvard.edu/abs/2007ApJ...670..833J,b,GJ 317
HD 38801 b,696.3,1.70768,,Harakawa 2010,http://adsabs.harvard.edu/abs/2010ApJ...715..550H,b,HD 38801
HD 82886 b,705,1.58126,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 82886
HD 11977 b,711,1.93643,,Setiawan 2005,http://adsabs.harvard.edu/abs/2005A%26A...437L..31S,b,HD 11977
NGC 2423 3 b,714.3,2.09673,,Lovis 2007,http://adsabs.harvard.edu/abs/2007A&A...472..657L,b,NGC 2423 3
HD 23079 b,730.6,1.59509,,Tinney 2002,http://adsabs.harvard.edu/abs/2002ApJ...571..528T,b,HD 23079
HD 240237 b,745.7,1.91887,,Gettel 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...28G,b,HD 240237
HD 48265 b,762,1.59435,,Minniti 2009,http://adsabs.harvard.edu/abs/2009ApJ...693.1424M,b,HD 48265
7 CMa b,763,1.87994,,Wittenmyer 2011,http://adsabs.harvard.edu/abs/2011ApJ...743..184W,b,7 CMa
HD 18742 b,772,1.92734,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 18742
HD 5388 b,777,1.76349,,Santos 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..47S,b,HD 5388
HD 102329 b,778.1,2.07041,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 102329
HD 85390 b,788,1.52377,,Mordasini 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.111M,b,HD 85390
HD 5608 b,792.6,1.94034,,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64..135S,b,HD 5608
16 Cyg B b,798.5,1.66027,,Cochran 1997,http://adsabs.harvard.edu/abs/1997ApJ...483..457C,b,16 Cyg B
HD 200964 c,825,1.94439,,Johnson 2011,http://adsabs.harvard.edu/abs/2011AJ....141...16J,c,HD 200964
HD 4208 b,828,1.65355,,Vogt 2002,http://adsabs.harvard.edu/abs/2002ApJ...568..352V,b,HD 4208
HD 156411 b,842.2,1.88048,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 156411
HD 99706 b,868,2.13423,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 99706
6 Lyn b,874.774,2.18639,,Sato 2008 ; Johnson 2008,http://adsabs.harvard.edu/abs/2008PASJ...60.1317S ; http://adsabs.harvard.edu/abs/2008ApJ...675..784J,b,6 Lyn
HD 208527 b,875.5,2.099,,Lee 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A...2L,b,HD 208527
HD 213240 b,882.7,1.88529,,Santos 2001,http://adsabs.harvard.edu/abs/2001A%26A...379..999S,b,HD 213240
HD 131496 b,883,2.1121,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 131496
HD 37124 c,885.5,1.70993,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,c,HD 37124
gamma Cep b,905.574,2.13883,,Campbell 1988,http://adsabs.harvard.edu/abs/1988ApJ...331..902C,b,gamma Cep
24 Sex c,910,2.1229,,Johnson 2011,http://adsabs.harvard.edu/abs/2011AJ....141...16J,c,24 Sex
HD 30856 b,912,2.03503,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 30856
HD 128311 c,923.8,1.74533,,Vogt 2005,http://adsabs.harvard.edu/abs/2005ApJ...632..638V,c,HD 128311
HD 114386 b,937.70001,1.72685,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 114386
HIP 14810 d,950.69651,1.88623,,Wright 2009,http://adsabs.harvard.edu/abs/2009ApJ...699L..97W,d,HIP 14810
81 Cet b,952.7,2.53876,,Sato 2008,http://adsabs.harvard.edu/abs/2008PASJ...60.1317S,b,81 Cet
HD 181720 b,956,1.84741,,Santos 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..47S,b,HD 181720
HD 181433 c,962,1.75604,,Bouchy 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..527B,c,HD 181433
HD 45350 b,963.6,1.94413,,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,b,HD 45350
HD 132406 b,974,1.98227,,Da Silva 2007,http://adsabs.harvard.edu/abs/2007A%26A...473..323D,b,HD 132406
HD 16175 b,990,2.1185,,Peek 2009,http://adsabs.harvard.edu/abs/2009PASP..121..613P,b,HD 16175
HD 187085 b,986,2.02754,,Jones 2006,http://adsabs.harvard.edu/abs/2006MNRAS.369..249J,b,HD 187085
18 Del b,993.3,2.57542,,Sato 2008,http://adsabs.harvard.edu/abs/2008PASJ...60..539S,b,18 Del
HD 81040 b,1001.7,1.9372,,Sozzetti 2006,http://adsabs.harvard.edu/abs/2006A%26A...449..417S,b,HD 81040
HD 10647 b,1003,2.02175,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HD 10647
HD 147018 c,1008,1.92274,,Segransan 2010,http://adsabs.harvard.edu/abs/2010A%26A...511A..45S,c,HD 147018
HD 148156 b,1027,2.12913,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 148156
HD 197037 b,1035.7,2.07477,,Robertson 2012,http://adsabs.harvard.edu/abs/2012ApJ...749...39R,b,HD 197037
